행정동코드,행정동_시도명,행정동_시군구명,행정동_읍면동명,행정동시군구코드,행정동읍면동코드,행정동_주소
2714058000,대구광역시,동구,신천4동,27140,58000,대구광역시 동구 신천4동
2714059000,대구광역시,동구,효목1동,27140,59000,대구광역시 동구 효목1동
2714060000,대구광역시,동구,효목2동,27140,60000,대구광역시 동구 효목2동
2714061500,대구광역시,동구,도평동,27140,61500,대구광역시 동구 도평동
2714062000,대구광역시,동구,불로.봉무동,27140,62000,대구광역시 동구 불로.봉무동
2714064000,대구광역시,동구,지저동,27140,64000,대구광역시 동구 지저동
2714065500,대구광역시,동구,동촌동,27140,65500,대구광역시 동구 동촌동
2714067000,대구광역시,동구,방촌동,27140,67000,대구광역시 동구 방촌동
2714068500,대구광역시,동구,해안동,27140,68500,대구광역시 동구 해안동
2714072000,대구광역시,동구,안심1동,27140,72000,대구광역시 동구 안심1동
2714073000,대구광역시,동구,안심2동,27140,73000,대구광역시 동구 안심2동
2714074200,대구광역시,동구,안심3동,27140,74200,대구광역시 동구 안심3동
2714074700,대구광역시,동구,안심4동,27140,74700,대구광역시 동구 안심4동
2714075500,대구광역시,동구,혁신동,27140,75500,대구광역시 동구 혁신동
2714076000,대구광역시,동구,공산동,27140,76000,대구광역시 동구 공산동
2717051000,대구광역시,서구,내당1동,27170,51000,대구광역시 서구 내당1동
2717052500,대구광역시,서구,내당2.3동,27170,52500,대구광역시 서구 내당2.3동
2717054000,대구광역시,서구,내당4동,27170,54000,대구광역시 서구 내당4동
2717055000,대구광역시,서구,비산1동,27170,55000,대구광역시 서구 비산1동
2717056500,대구광역시,서구,비산2.3동,27170,56500,대구광역시 서구 비산2.3동
2717058000,대구광역시,서구,비산4동,27170,58000,대구광역시 서구 비산4동
2717059000,대구광역시,서구,비산5동,27170,59000,대구광역시 서구 비산5동
2717060000,대구광역시,서구,비산6동,27170,60000,대구광역시 서구 비산6동
2717061000,대구광역시,서구,비산7동,27170,61000,대구광역시 서구 비산7동
2717062000,대구광역시,서구,평리1동,27170,62000,대구광역시 서구 평리1동
2717063000,대구광역시,서구,평리2동,27170,63000,대구광역시 서구 평리2동
2717064000,대구광역시,서구,평리3동,27170,64000,대구광역시 서구 평리3동
2717065000,대구광역시,서구,평리4동,27170,65000,대구광역시 서구 평리4동
2717066000,대구광역시,서구,평리5동,27170,66000,대구광역시 서구 평리5동
2717066100,대구광역시,서구,평리6동,27170,66100,대구광역시 서구 평리6동
2717067500,대구광역시,서구,상중이동,27170,67500,대구광역시 서구 상중이동
2717069500,대구광역시,서구,원대동,27170,69500,대구광역시 서구 원대동
2720051500,대구광역시,남구,이천동,27200,51500,대구광역시 남구 이천동
2720053000,대구광역시,남구,봉덕1동,27200,53000,대구광역시 남구 봉덕1동
2720054000,대구광역시,남구,봉덕2동,27200,54000,대구광역시 남구 봉덕2동
2720055000,대구광역시,남구,봉덕3동,27200,55000,대구광역시 남구 봉덕3동
2720056000,대구광역시,남구,대명1동,27200,56000,대구광역시 남구 대명1동
2720057100,대구광역시,남구,대명2동,27200,57100,대구광역시 남구 대명2동
2720058600,대구광역시,남구,대명3동,27200,58600,대구광역시 남구 대명3동
2720059000,대구광역시,남구,대명4동,27200,59000,대구광역시 남구 대명4동
2720060000,대구광역시,남구,대명5동,27200,60000,대구광역시 남구 대명5동
2720061000,대구광역시,남구,대명6동,27200,61000,대구광역시 남구 대명6동
2720064000,대구광역시,남구,대명9동,27200,64000,대구광역시 남구 대명9동
2720065000,대구광역시,남구,대명10동,27200,65000,대구광역시 남구 대명10동
2720066000,대구광역시,남구,대명11동,27200,66000,대구광역시 남구 대명11동
2723051000,대구광역시,북구,고성동,27230,51000,대구광역시 북구 고성동
2723052600,대구광역시,북구,칠성동,27230,52600,대구광역시 북구 칠성동
2723055000,대구광역시,북구,침산1동,27230,55000,대구광역시 북구 침산1동
2723056000,대구광역시,북구,침산2동,27230,56000,대구광역시 북구 침산2동
2723057000,대구광역시,북구,침산3동,27230,57000,대구광역시 북구 침산3동
2723061000,대구광역시,북구,산격1동,27230,61000,대구광역시 북구 산격1동
2723062000,대구광역시,북구,산격2동,27230,62000,대구광역시 북구 산격2동
2723063000,대구광역시,북구,산격3동,27230,63000,대구광역시 북구 산격3동
2723063100,대구광역시,북구,산격4동,27230,63100,대구광역시 북구 산격4동
2723064500,대구광역시,북구,대현동,27230,64500,대구광역시 북구 대현동
2723067100,대구광역시,북구,복현1동,27230,67100,대구광역시 북구 복현1동
2723067200,대구광역시,북구,복현2동,27230,67200,대구광역시 북구 복현2동
2723068000,대구광역시,북구,검단동,27230,68000,대구광역시 북구 검단동
2723069500,대구광역시,북구,무태조야동,27230,69500,대구광역시 북구 무태조야동
2723071500,대구광역시,북구,관문동,27230,71500,대구광역시 북구 관문동
2723072500,대구광역시,북구,태전1동,27230,72500,대구광역시 북구 태전1동
2723073500,대구광역시,북구,태전2동,27230,73500,대구광역시 북구 태전2동
2723074500,대구광역시,북구,구암동,27230,74500,대구광역시 북구 구암동
2723075000,대구광역시,북구,관음동,27230,75000,대구광역시 북구 관음동
2723077000,대구광역시,북구,읍내동,27230,77000,대구광역시 북구 읍내동
2723078000,대구광역시,북구,동천동,27230,78000,대구광역시 북구 동천동
2723079000,대구광역시,북구,노원동,27230,79000,대구광역시 북구 노원동
2723080000,대구광역시,북구,국우동,27230,80000,대구광역시 북구 국우동
2726051000,대구광역시,수성구,범어1동,27260,51000,대구광역시 수성구 범어1동
2726052000,대구광역시,수성구,범어2동,27260,52000,대구광역시 수성구 범어2동
2726053000,대구광역시,수성구,범어3동,27260,53000,대구광역시 수성구 범어3동
2726054000,대구광역시,수성구,범어4동,27260,54000,대구광역시 수성구 범어4동
2726055000,대구광역시,수성구,만촌1동,27260,55000,대구광역시 수성구 만촌1동
2726056000,대구광역시,수성구,만촌2동,27260,56000,대구광역시 수성구 만촌2동
2726056100,대구광역시,수성구,만촌3동,27260,56100,대구광역시 수성구 만촌3동
2726057000,대구광역시,수성구,수성1가동,27260,57000,대구광역시 수성구 수성1가동
2726058000,대구광역시,수성구,수성2.3가동,27260,58000,대구광역시 수성구 수성2.3가동
2726059000,대구광역시,수성구,수성4가동,27260,59000,대구광역시 수성구 수성4가동
2726060100,대구광역시,수성구,황금1동,27260,60100,대구광역시 수성구 황금1동
2726060200,대구광역시,수성구,황금2동,27260,60200,대구광역시 수성구 황금2동
2726061000,대구광역시,수성구,중동,27260,61000,대구광역시 수성구 중동
2726062000,대구광역시,수성구,상동,27260,62000,대구광역시 수성구 상동
2726063000,대구광역시,수성구,파동,27260,63000,대구광역시 수성구 파동
2726064000,대구광역시,수성구,두산동,27260,64000,대구광역시 수성구 두산동
2726065100,대구광역시,수성구,지산1동,27260,65100,대구광역시 수성구 지산1동
2726065200,대구광역시,수성구,지산2동,27260,65200,대구광역시 수성구 지산2동
2726066100,대구광역시,수성구,범물1동,27260,66100,대구광역시 수성구 범물1동
2726066200,대구광역시,수성구,범물2동,27260,66200,대구광역시 수성구 범물2동
2726067000,대구광역시,수성구,고산1동,27260,67000,대구광역시 수성구 고산1동
2726068000,대구광역시,수성구,고산2동,27260,68000,대구광역시 수성구 고산2동
2726069000,대구광역시,수성구,고산3동,27260,69000,대구광역시 수성구 고산3동
2729051500,대구광역시,달서구,성당동,27290,51500,대구광역시 달서구 성당동
2729053500,대구광역시,달서구,두류1.2동,27290,53500,대구광역시 달서구 두류1.2동
2729055000,대구광역시,달서구,두류3동,27290,55000,대구광역시 달서구 두류3동
2729055500,대구광역시,달서구,감삼동,27290,55500,대구광역시 달서구 감삼동
2729056300,대구광역시,달서구,죽전동,27290,56300,대구광역시 달서구 죽전동
2729056800,대구광역시,달서구,장기동,27290,56800,대구광역시 달서구 장기동
2729057100,대구광역시,달서구,용산1동,27290,57100,대구광역시 달서구 용산1동
2729057200,대구광역시,달서구,용산2동,27290,57200,대구광역시 달서구 용산2동
2729057600,대구광역시,달서구,이곡1동,27290,57600,대구광역시 달서구 이곡1동
2729057700,대구광역시,달서구,이곡2동,27290,57700,대구광역시 달서구 이곡2동
2729058500,대구광역시,달서구,신당동,27290,58500,대구광역시 달서구 신당동
2729059000,대구광역시,달서구,본리동,27290,59000,대구광역시 달서구 본리동
2729060100,대구광역시,달서구,월성1동,27290,60100,대구광역시 달서구 월성1동
2729060200,대구광역시,달서구,월성2동,27290,60200,대구광역시 달서구 월성2동
2729061500,대구광역시,달서구,진천동,27290,61500,대구광역시 달서구 진천동
2729061700,대구광역시,달서구,유천동,27290,61700,대구광역시 달서구 유천동
2729062400,대구광역시,달서구,상인1동,27290,62400,대구광역시 달서구 상인1동
2729062500,대구광역시,달서구,상인2동,27290,62500,대구광역시 달서구 상인2동
2729062600,대구광역시,달서구,상인3동,27290,62600,대구광역시 달서구 상인3동
2729062800,대구광역시,달서구,도원동,27290,62800,대구광역시 달서구 도원동
2729063000,대구광역시,달서구,송현1동,27290,63000,대구광역시 달서구 송현1동
2729064000,대구광역시,달서구,송현2동,27290,64000,대구광역시 달서구 송현2동
2729065000,대구광역시,달서구,본동,27290,65000,대구광역시 달서구 본동
2771025000,대구광역시,달성군,화원읍,27710,25000,대구광역시 달성군 화원읍
2771025300,대구광역시,달성군,논공읍,27710,25300,대구광역시 달성군 논공읍
2771025400,대구광역시,달성군,논공읍공단출장소,27710,25400,대구광역시 달성군 논공읍공단출장소
2771025600,대구광역시,달성군,다사읍,27710,25600,대구광역시 달성군 다사읍
2771025700,대구광역시,달성군,다사읍서재출장소,27710,25700,대구광역시 달성군 다사읍서재출장소
2771025900,대구광역시,달성군,유가읍,27710,25900,대구광역시 달성군 유가읍
2771026200,대구광역시,달성군,옥포읍,27710,26200,대구광역시 달성군 옥포읍
2771026500,대구광역시,달성군,현풍읍,27710,26500,대구광역시 달성군 현풍읍
2771031000,대구광역시,달성군,가창면,27710,31000,대구광역시 달성군 가창면
2771033000,대구광역시,달성군,하빈면,27710,33000,대구광역시 달성군 하빈면
2771038000,대구광역시,달성군,구지면,27710,38000,대구광역시 달성군 구지면
2811052000,인천광역시,중구,연안동,28110,52000,인천광역시 중구 연안동
2811053000,인천광역시,중구,신포동,28110,53000,인천광역시 중구 신포동
2811054000,인천광역시,중구,신흥동,28110,54000,인천광역시 중구 신흥동
2811056000,인천광역시,중구,도원동,28110,56000,인천광역시 중구 도원동
2811057000,인천광역시,중구,율목동,28110,57000,인천광역시 중구 율목동
2811058500,인천광역시,중구,동인천동,28110,58500,인천광역시 중구 동인천동
2811061500,인천광역시,중구,개항동,28110,61500,인천광역시 중구 개항동
2811062000,인천광역시,중구,영종동,28110,62000,인천광역시 중구 영종동
2811062200,인천광역시,중구,영종1동,28110,62200,인천광역시 중구 영종1동
2811062800,인천광역시,중구,운서동,28110,62800,인천광역시 중구 운서동
2811063000,인천광역시,중구,용유동,28110,63000,인천광역시 중구 용유동
2814051000,인천광역시,동구,만석동,28140,51000,인천광역시 동구 만석동
2814052500,인천광역시,동구,화수1.화평동,28140,52500,인천광역시 동구 화수1.화평동
2814053000,인천광역시,동구,화수2동,28140,53000,인천광역시 동구 화수2동
2814055500,인천광역시,동구,송현1.2동,28140,55500,인천광역시 동구 송현1.2동
2814057000,인천광역시,동구,송현3동,28140,57000,인천광역시 동구 송현3동
2814058000,인천광역시,동구,송림1동,28140,58000,인천광역시 동구 송림1동
2814059000,인천광역시,동구,송림2동,28140,59000,인천광역시 동구 송림2동
2814060500,인천광역시,동구,송림3.5동,28140,60500,인천광역시 동구 송림3.5동
2814061000,인천광역시,동구,송림4동,28140,61000,인천광역시 동구 송림4동
2814063000,인천광역시,동구,송림6동,28140,63000,인천광역시 동구 송림6동
2814064000,인천광역시,동구,금창동,28140,64000,인천광역시 동구 금창동
2817751000,인천광역시,미추홀구,숭의2동,28177,51000,인천광역시 미추홀구 숭의2동
2817752000,인천광역시,미추홀구,숭의1.3동,28177,52000,인천광역시 미추홀구 숭의1.3동
2817753000,인천광역시,미추홀구,숭의4동,28177,53000,인천광역시 미추홀구 숭의4동
2817754000,인천광역시,미추홀구,용현1.4동,28177,54000,인천광역시 미추홀구 용현1.4동
2817755000,인천광역시,미추홀구,용현2동,28177,55000,인천광역시 미추홀구 용현2동
2817756000,인천광역시,미추홀구,용현3동,28177,56000,인천광역시 미추홀구 용현3동
2817757000,인천광역시,미추홀구,용현5동,28177,57000,인천광역시 미추홀구 용현5동
2817758000,인천광역시,미추홀구,학익1동,28177,58000,인천광역시 미추홀구 학익1동
2817759000,인천광역시,미추홀구,학익2동,28177,59000,인천광역시 미추홀구 학익2동
2817760000,인천광역시,미추홀구,도화1동,28177,60000,인천광역시 미추홀구 도화1동
2817761000,인천광역시,미추홀구,도화2.3동,28177,61000,인천광역시 미추홀구 도화2.3동
2817762000,인천광역시,미추홀구,주안1동,28177,62000,인천광역시 미추홀구 주안1동
2817763000,인천광역시,미추홀구,주안2동,28177,63000,인천광역시 미추홀구 주안2동
2817764000,인천광역시,미추홀구,주안3동,28177,64000,인천광역시 미추홀구 주안3동
2817765000,인천광역시,미추홀구,주안4동,28177,65000,인천광역시 미추홀구 주안4동
2817766000,인천광역시,미추홀구,주안5동,28177,66000,인천광역시 미추홀구 주안5동
2817767000,인천광역시,미추홀구,주안6동,28177,67000,인천광역시 미추홀구 주안6동
2817768000,인천광역시,미추홀구,주안7동,28177,68000,인천광역시 미추홀구 주안7동
2817769000,인천광역시,미추홀구,주안8동,28177,69000,인천광역시 미추홀구 주안8동
2817770000,인천광역시,미추홀구,관교동,28177,70000,인천광역시 미추홀구 관교동
2817771000,인천광역시,미추홀구,문학동,28177,71000,인천광역시 미추홀구 문학동
2818563000,인천광역시,연수구,옥련1동,28185,63000,인천광역시 연수구 옥련1동
2818564000,인천광역시,연수구,옥련2동,28185,64000,인천광역시 연수구 옥련2동
2818575000,인천광역시,연수구,선학동,28185,75000,인천광역시 연수구 선학동
2818576100,인천광역시,연수구,연수1동,28185,76100,인천광역시 연수구 연수1동
2818576200,인천광역시,연수구,연수2동,28185,76200,인천광역시 연수구 연수2동
2818576300,인천광역시,연수구,연수3동,28185,76300,인천광역시 연수구 연수3동
2818576600,인천광역시,연수구,청학동,28185,76600,인천광역시 연수구 청학동
2818578000,인천광역시,연수구,동춘1동,28185,78000,인천광역시 연수구 동춘1동
2818579000,인천광역시,연수구,동춘2동,28185,79000,인천광역시 연수구 동춘2동
2818579500,인천광역시,연수구,동춘3동,28185,79500,인천광역시 연수구 동춘3동
2818582000,인천광역시,연수구,송도1동,28185,82000,인천광역시 연수구 송도1동
2818583000,인천광역시,연수구,송도2동,28185,83000,인천광역시 연수구 송도2동
2818584000,인천광역시,연수구,송도3동,28185,84000,인천광역시 연수구 송도3동
2818585000,인천광역시,연수구,송도4동,28185,85000,인천광역시 연수구 송도4동
2818586000,인천광역시,연수구,송도5동,28185,86000,인천광역시 연수구 송도5동
2820051000,인천광역시,남동구,구월1동,28200,51000,인천광역시 남동구 구월1동
2820052000,인천광역시,남동구,구월2동,28200,52000,인천광역시 남동구 구월2동
2820052100,인천광역시,남동구,구월3동,28200,52100,인천광역시 남동구 구월3동
2820052200,인천광역시,남동구,구월4동,28200,52200,인천광역시 남동구 구월4동
2820053000,인천광역시,남동구,간석1동,28200,53000,인천광역시 남동구 간석1동
2820054000,인천광역시,남동구,간석2동,28200,54000,인천광역시 남동구 간석2동
2820055000,인천광역시,남동구,간석3동,28200,55000,인천광역시 남동구 간석3동
2820055100,인천광역시,남동구,간석4동,28200,55100,인천광역시 남동구 간석4동
2820056000,인천광역시,남동구,만수1동,28200,56000,인천광역시 남동구 만수1동
2820057000,인천광역시,남동구,만수2동,28200,57000,인천광역시 남동구 만수2동
2820058000,인천광역시,남동구,만수3동,28200,58000,인천광역시 남동구 만수3동
2820058100,인천광역시,남동구,만수4동,28200,58100,인천광역시 남동구 만수4동
2820058200,인천광역시,남동구,만수5동,28200,58200,인천광역시 남동구 만수5동
2820058300,인천광역시,남동구,만수6동,28200,58300,인천광역시 남동구 만수6동
2820065000,인천광역시,남동구,장수서창동,28200,65000,인천광역시 남동구 장수서창동
2820065500,인천광역시,남동구,서창2동,28200,65500,인천광역시 남동구 서창2동
2820066000,인천광역시,남동구,남촌도림동,28200,66000,인천광역시 남동구 남촌도림동
2820069000,인천광역시,남동구,논현1동,28200,69000,인천광역시 남동구 논현1동
2820070000,인천광역시,남동구,논현2동,28200,70000,인천광역시 남동구 논현2동
2820071000,인천광역시,남동구,논현고잔동,28200,71000,인천광역시 남동구 논현고잔동
2823751000,인천광역시,부평구,부평1동,28237,51000,인천광역시 부평구 부평1동
2823752000,인천광역시,부평구,부평2동,28237,52000,인천광역시 부평구 부평2동
2823753000,인천광역시,부평구,부평3동,28237,53000,인천광역시 부평구 부평3동
2823754000,인천광역시,부평구,부평4동,28237,54000,인천광역시 부평구 부평4동
2823755000,인천광역시,부평구,부평5동,28237,55000,인천광역시 부평구 부평5동
2823756000,인천광역시,부평구,부평6동,28237,56000,인천광역시 부평구 부평6동
2823757000,인천광역시,부평구,산곡1동,28237,57000,인천광역시 부평구 산곡1동
2823758000,인천광역시,부평구,산곡2동,28237,58000,인천광역시 부평구 산곡2동
2823758100,인천광역시,부평구,산곡3동,28237,58100,인천광역시 부평구 산곡3동
2823758200,인천광역시,부평구,산곡4동,28237,58200,인천광역시 부평구 산곡4동
2823759100,인천광역시,부평구,청천1동,28237,59100,인천광역시 부평구 청천1동
2823759200,인천광역시,부평구,청천2동,28237,59200,인천광역시 부평구 청천2동
2823764100,인천광역시,부평구,갈산1동,28237,64100,인천광역시 부평구 갈산1동
2823764200,인천광역시,부평구,갈산2동,28237,64200,인천광역시 부평구 갈산2동
2823764600,인천광역시,부평구,삼산1동,28237,64600,인천광역시 부평구 삼산1동
2823764800,인천광역시,부평구,삼산2동,28237,64800,인천광역시 부평구 삼산2동
2823765000,인천광역시,부평구,부개1동,28237,65000,인천광역시 부평구 부개1동
2823766000,인천광역시,부평구,부개2동,28237,66000,인천광역시 부평구 부개2동
2823766100,인천광역시,부평구,부개3동,28237,66100,인천광역시 부평구 부개3동
2823767000,인천광역시,부평구,일신동,28237,67000,인천광역시 부평구 일신동
2823768000,인천광역시,부평구,십정1동,28237,68000,인천광역시 부평구 십정1동
2823769000,인천광역시,부평구,십정2동,28237,69000,인천광역시 부평구 십정2동
2824560100,인천광역시,계양구,효성1동,28245,60100,인천광역시 계양구 효성1동
2824560200,인천광역시,계양구,효성2동,28245,60200,인천광역시 계양구 효성2동
2824561100,인천광역시,계양구,계산1동,28245,61100,인천광역시 계양구 계산1동
2824561200,인천광역시,계양구,계산2동,28245,61200,인천광역시 계양구 계산2동
2824561300,인천광역시,계양구,계산3동,28245,61300,인천광역시 계양구 계산3동
2824561400,인천광역시,계양구,계산4동,28245,61400,인천광역시 계양구 계산4동
2824562100,인천광역시,계양구,작전1동,28245,62100,인천광역시 계양구 작전1동
2824562200,인천광역시,계양구,작전2동,28245,62200,인천광역시 계양구 작전2동
2824564000,인천광역시,계양구,작전서운동,28245,64000,인천광역시 계양구 작전서운동
2824571000,인천광역시,계양구,계양1동,28245,71000,인천광역시 계양구 계양1동
2824572000,인천광역시,계양구,계양2동,28245,72000,인천광역시 계양구 계양2동
2824573000,인천광역시,계양구,계양3동,28245,73000,인천광역시 계양구 계양3동
2826051500,인천광역시,서구,검암경서동,28260,51500,인천광역시 서구 검암경서동
2826053000,인천광역시,서구,연희동,28260,53000,인천광역시 서구 연희동
2826053600,인천광역시,서구,청라1동,28260,53600,인천광역시 서구 청라1동
2826053700,인천광역시,서구,청라2동,28260,53700,인천광역시 서구 청라2동
2826053900,인천광역시,서구,청라3동,28260,53900,인천광역시 서구 청라3동
2826054200,인천광역시,서구,가정1동,28260,54200,인천광역시 서구 가정1동
2826054300,인천광역시,서구,가정2동,28260,54300,인천광역시 서구 가정2동
2826054400,인천광역시,서구,가정3동,28260,54400,인천광역시 서구 가정3동
2826055000,인천광역시,서구,석남1동,28260,55000,인천광역시 서구 석남1동
2826056000,인천광역시,서구,석남2동,28260,56000,인천광역시 서구 석남2동
2826056100,인천광역시,서구,석남3동,28260,56100,인천광역시 서구 석남3동
2826057500,인천광역시,서구,신현원창동,28260,57500,인천광역시 서구 신현원창동
2826058000,인천광역시,서구,가좌1동,28260,58000,인천광역시 서구 가좌1동
2826059000,인천광역시,서구,가좌2동,28260,59000,인천광역시 서구 가좌2동
2826060000,인천광역시,서구,가좌3동,28260,60000,인천광역시 서구 가좌3동
2826061000,인천광역시,서구,가좌4동,28260,61000,인천광역시 서구 가좌4동
2826068000,인천광역시,서구,검단동,28260,68000,인천광역시 서구 검단동
2826069000,인천광역시,서구,불로대곡동,28260,69000,인천광역시 서구 불로대곡동
2826070000,인천광역시,서구,원당동,28260,70000,인천광역시 서구 원당동
2826071000,인천광역시,서구,당하동,28260,71000,인천광역시 서구 당하동
2826072000,인천광역시,서구,오류왕길동,28260,72000,인천광역시 서구 오류왕길동
2826073000,인천광역시,서구,마전동,28260,73000,인천광역시 서구 마전동
2826074000,인천광역시,서구,아라동,28260,74000,인천광역시 서구 아라동
2871025000,인천광역시,강화군,강화읍,28710,25000,인천광역시 강화군 강화읍
2871031000,인천광역시,강화군,선원면,28710,31000,인천광역시 강화군 선원면
2871032000,인천광역시,강화군,불은면,28710,32000,인천광역시 강화군 불은면
2871033000,인천광역시,강화군,길상면,28710,33000,인천광역시 강화군 길상면
2871034000,인천광역시,강화군,화도면,28710,34000,인천광역시 강화군 화도면
2871035000,인천광역시,강화군,양도면,28710,35000,인천광역시 강화군 양도면
2871036000,인천광역시,강화군,내가면,28710,36000,인천광역시 강화군 내가면
2871037000,인천광역시,강화군,하점면,28710,37000,인천광역시 강화군 하점면
2871038000,인천광역시,강화군,양사면,28710,38000,인천광역시 강화군 양사면
2871039000,인천광역시,강화군,송해면,28710,39000,인천광역시 강화군 송해면
2871040000,인천광역시,강화군,교동면,28710,40000,인천광역시 강화군 교동면
2871041000,인천광역시,강화군,삼산면,28710,41000,인천광역시 강화군 삼산면
2871042000,인천광역시,강화군,서도면,28710,42000,인천광역시 강화군 서도면
2871042500,인천광역시,강화군,서도면볼음출장소,28710,42500,인천광역시 강화군 서도면볼음출장소
2872031000,인천광역시,옹진군,북도면,28720,31000,인천광역시 옹진군 북도면
2872031500,인천광역시,옹진군,북도면장봉출장소,28720,31500,인천광역시 옹진군 북도면장봉출장소
2872033000,인천광역시,옹진군,백령면,28720,33000,인천광역시 옹진군 백령면
2872034000,인천광역시,옹진군,대청면,28720,34000,인천광역시 옹진군 대청면
2872034500,인천광역시,옹진군,대청면소청출장소,28720,34500,인천광역시 옹진군 대청면소청출장소
2872035000,인천광역시,옹진군,덕적면,28720,35000,인천광역시 옹진군 덕적면
2872036000,인천광역시,옹진군,영흥면,28720,36000,인천광역시 옹진군 영흥면
2872037000,인천광역시,옹진군,자월면,28720,37000,인천광역시 옹진군 자월면
2872037500,인천광역시,옹진군,자월면이작출장소,28720,37500,인천광역시 옹진군 자월면이작출장소
2872038000,인천광역시,옹진군,연평면,28720,38000,인천광역시 옹진군 연평면
2911052500,광주광역시,동구,충장동,29110,52500,광주광역시 동구 충장동
2911054500,광주광역시,동구,동명동,29110,54500,광주광역시 동구 동명동
2911056000,광주광역시,동구,계림1동,29110,56000,광주광역시 동구 계림1동
2911057000,광주광역시,동구,계림2동,29110,57000,광주광역시 동구 계림2동
2911059000,광주광역시,동구,산수1동,29110,59000,광주광역시 동구 산수1동
2911060000,광주광역시,동구,산수2동,29110,60000,광주광역시 동구 산수2동
2911062000,광주광역시,동구,지산1동,29110,62000,광주광역시 동구 지산1동
2911063000,광주광역시,동구,지산2동,29110,63000,광주광역시 동구 지산2동
2911065500,광주광역시,동구,서남동,29110,65500,광주광역시 동구 서남동
2911068500,광주광역시,동구,학동,29110,68500,광주광역시 동구 학동
2911071000,광주광역시,동구,학운동,29110,71000,광주광역시 동구 학운동
2911073000,광주광역시,동구,지원1동,29110,73000,광주광역시 동구 지원1동
2911074000,광주광역시,동구,지원2동,29110,74000,광주광역시 동구 지원2동
2914057500,광주광역시,서구,양동,29140,57500,광주광역시 서구 양동
2914059000,광주광역시,서구,양3동,29140,59000,광주광역시 서구 양3동
2914065000,광주광역시,서구,농성1동,29140,65000,광주광역시 서구 농성1동
2914066000,광주광역시,서구,농성2동,29140,66000,광주광역시 서구 농성2동
2914073000,광주광역시,서구,광천동,29140,73000,광주광역시 서구 광천동
2914074000,광주광역시,서구,유덕동,29140,74000,광주광역시 서구 유덕동
2914074500,광주광역시,서구,치평동,29140,74500,광주광역시 서구 치평동
2914075100,광주광역시,서구,상무1동,29140,75100,광주광역시 서구 상무1동
2914075200,광주광역시,서구,상무2동,29140,75200,광주광역시 서구 상무2동
2914076000,광주광역시,서구,화정1동,29140,76000,광주광역시 서구 화정1동
2914077000,광주광역시,서구,화정2동,29140,77000,광주광역시 서구 화정2동
2914078000,광주광역시,서구,화정3동,29140,78000,광주광역시 서구 화정3동
2914079000,광주광역시,서구,화정4동,29140,79000,광주광역시 서구 화정4동
2914080000,광주광역시,서구,서창동,29140,80000,광주광역시 서구 서창동
2914082100,광주광역시,서구,금호1동,29140,82100,광주광역시 서구 금호1동
2914082400,광주광역시,서구,금호2동,29140,82400,광주광역시 서구 금호2동
2914083000,광주광역시,서구,풍암동,29140,83000,광주광역시 서구 풍암동
2914084000,광주광역시,서구,동천동,29140,84000,광주광역시 서구 동천동
2915551000,광주광역시,남구,양림동,29155,51000,광주광역시 남구 양림동
2915552000,광주광역시,남구,방림1동,29155,52000,광주광역시 남구 방림1동
2915553000,광주광역시,남구,방림2동,29155,53000,광주광역시 남구 방림2동
2915553700,광주광역시,남구,봉선1동,29155,53700,광주광역시 남구 봉선1동
2915553800,광주광역시,남구,봉선2동,29155,53800,광주광역시 남구 봉선2동
2915554500,광주광역시,남구,사직동,29155,54500,광주광역시 남구 사직동
2915560500,광주광역시,남구,월산동,29155,60500,광주광역시 남구 월산동
2915563000,광주광역시,남구,월산4동,29155,63000,광주광역시 남구 월산4동
2915564000,광주광역시,남구,월산5동,29155,64000,광주광역시 남구 월산5동
2915567000,광주광역시,남구,백운1동,29155,67000,광주광역시 남구 백운1동
2915568000,광주광역시,남구,백운2동,29155,68000,광주광역시 남구 백운2동
2915569000,광주광역시,남구,주월1동,29155,69000,광주광역시 남구 주월1동
2915570000,광주광역시,남구,주월2동,29155,70000,광주광역시 남구 주월2동
2915570500,광주광역시,남구,진월동,29155,70500,광주광역시 남구 진월동
2915571000,광주광역시,남구,효덕동,29155,71000,광주광역시 남구 효덕동
2915572000,광주광역시,남구,송암동,29155,72000,광주광역시 남구 송암동
2915573000,광주광역시,남구,대촌동,29155,73000,광주광역시 남구 대촌동
2917051000,광주광역시,북구,중흥1동,29170,51000,광주광역시 북구 중흥1동
2917052000,광주광역시,북구,중흥2동,29170,52000,광주광역시 북구 중흥2동
2917053000,광주광역시,북구,중흥3동,29170,53000,광주광역시 북구 중흥3동
2917055500,광주광역시,북구,중앙동,29170,55500,광주광역시 북구 중앙동
2917057000,광주광역시,북구,임동,29170,57000,광주광역시 북구 임동
2917058000,광주광역시,북구,신안동,29170,58000,광주광역시 북구 신안동
2917059000,광주광역시,북구,용봉동,29170,59000,광주광역시 북구 용봉동
2917060100,광주광역시,북구,운암1동,29170,60100,광주광역시 북구 운암1동
2917060200,광주광역시,북구,운암2동,29170,60200,광주광역시 북구 운암2동
2917060300,광주광역시,북구,운암3동,29170,60300,광주광역시 북구 운암3동
2917061500,광주광역시,북구,동림동,29170,61500,광주광역시 북구 동림동
2917062000,광주광역시,북구,우산동,29170,62000,광주광역시 북구 우산동
2917063500,광주광역시,북구,풍향동,29170,63500,광주광역시 북구 풍향동
